Tweet_ID,Teaser_Tokens,Tag_Value
1505,no querer país delincuente indocumentado concepto querer esfuerzo español ser ser racista ser racista menos tanto tampoco hacer patada devolver ser raza ser,1
1506,vez imagen ver policía marroquí pisar territorio español recoger persona Marruecos haber pasar Melilla mucho intenter obviar responsabilidad,0
1507,Ahhhh susto pensar ser africana parecer zeppelín,1
1508,Hombre leer sudacar mexicano reír dia,0
1509,grupo musulmán yihadista asesinar civil nuevo matanza centro Malí via,0
1510,díadelapersonarefugiada Ávila semana haber conmemorar Día Persona Refugiada dejar entrevista haber realizar persona refugiado atender Ávila,0
1511,no deber racismo asalto violento masa valla carencia infraestructura medio caso refugiado guerra ser torticero cuanto atentado homófobo Disney volver gay niño ser,0
1512,hoy estar experiencia inmersivo piel persona refugiado estación metro Chamberí Diadelrefugiado G,0
1513,Compro entrado Puro Latino Sevilla Abono General PuroLatinoSevilla,0
1514,VENITEEE PURO LATINO TORREMOLINOS WACHOO daleir BAJAA,0
1515,no saber era saharián,0
1516,siguiente reto Ponemos rumbo tierra argelino disputar edición Juegos Mediterráneo GO teamesp,0
1517,descanso Túnez Guinea Estadísticas,0
1518,saharauis dejarir pasar seguramente tampoco interesar tener lleno subsahariano,1
1519,diferencia refugiado Ucranianos Africanos sólo ser ser diferencia vida dignidad muerte más atroz Hipocritas MelillaMassacre stopracismo,0
1520,africapositivo siempre Costa Marfil tener relación histórico Espana tiempo Houphouet Boigny,0
1521,comenzar así relación artístico más intenso historia arte Picasso realizar lienzo gran tamaño titulado tres mujer San Petersburgo representar modo diferente ser izquierda más africana,0
1522,persona haber ser asesinar Mali nuevo masacre condenamos acto terrorista lugar mundo cariño familia solidaridad pueblo maliense descansen paz,0
1523,Malí Claude David Convisser empresario abogado estadounidense residente Malí invitar autoridad maliens negociar Iyad Kouffa,0
1524,hermana venir ucrania d refugiado resultar fin curso curso tocar país bailar no adivináis país haber tocar,0
1525,poder poder ser origen ecuatoguineano,0
1526,no ver obligar escuela islam ley ir acord mezquita dejar pagar impuesto hacer cristianismo haber más persona musulmán España no cambiar,0
1527,Marruecos país musulmán muerto ser enterrar oración mediodía tarde,0
1528,Erbas actual Senior Business Manager BRANDT Europe país CIS Oriente Medio norte África haber ser ascender director venta desarrollo producto especializado,0
1529,Sanchez haber felicitar marruecos fuerza actuacion oleada,0
1530,nunca haber ser ahora cosa ser ver ser efectivo caso civil saltar valla militar guai Marruecos siempre ir mandar manada subsahariano,1
1531,escurrir bayeta dos mano salpicar encima dejar mucho mojado no podiar creer nunca habiar pasado algo asi vida hacer paja senegalés tirar leche encima,0
1532,mejor poner temperatura medio Mali hablar cambio climático volver ESO alumno explicar,0
1533,Toma zasca indocumentado no pueden plantar árboles puerta SOL estar estación,0
1534,vendo entrada concierto mora valencia precio negociable,0
1535,Dris participar entrega tortuga mora Obimasa vacación escolar,0
1536,estar hacer pozo agua Mali repartir bote acelga Afganistán verdad no saber tener ejercito pagar beneficio,0
1537,latino ser lengua Castellana ser lengua,0
1538,Elijah ser docente congoleño refugiado Malaui trabajar único escuela educación primario campo refugiado Dzaleka díadelrefugiado HistoriasProFuturo,0
1539,Leyendas africano cuento mito popular mitología africano moraleja niño adulto,0
1540,trasladar mediahoradeevasión Tombuctú gracias último disco cantante maliense texto Luis Pales Matos DjπTito pinchar cinco temazo Timbuktu Pasen vuelir,0
1541,faltar ser papel,1
1542,junio celebrar Día Mundial Refugiado ayudar persona haber tener salir lugar origen hogar conseguir sobrevivir,0
1543,Cámara Internacional Dubái ampliar alcance América Latina apertura nuevo oficina México Internacionales Noticias,0
1544,periodista Letizia enseñar América centro refugiado ucraniano bajar Melilla pillar lejos poder cambiar cromo total América tener camión lleno muerto,0
1545,Baloncesto LEBPlata gibraltareño SamBuxton nuevo presidente CB Algeciras PiscisComunicacion,0
1546,SOLIDARIDAD INTERNACIONAL Fundación Xul lanzar campaña refugiado talento Día Mundial Refugiado través,0
1547,haber decir poco no África subsaharián no receptora esclavo también acabar tener intercambio Portugal llegar ser Guinea Ecuatorial comparación arab portugués inglés francés ser mínimo presencia español,0
1548,ser latino enemigo autocritica,0
1549,Elegimos cabeza cartel llevar misógino indocumentado Hudson pavonea término zorra no inventamos ya llevar tiro tiro pegado Colau ser amigui proxeneta,0
1550,ir fastidiar ser ser campamento católico ser musulmán no ser noticia,0
1551,población subsaharián impedir acceder oficina asilo España Marruecos único opción escalar valla no poder hacer responsable exigimos vía legal seguro discriminación,0
1552,DIRECTO menos migrant gendarm marroquí muerto salto valla Melilla valla puesto fronterizo lado marroquí haber ceder avalancha subsahariano informar,0
1553,derecho vida persona subsahariana,0
1554,Vale Guasón Gatubela Glotón Guepardo máquina saludo Gibraltar mastodonte titar,0
1555,TráficoDeDrogas organización utilizar tanto puerto deportivo playa Costa Sol Campo Gibraltar llevar cabo alijo embarcación recreativa moto acuático,0
1556,vivir demasiado lejos tener poner Tinder no saque fuera rango ver perfil estar km no querer hablar saber no ir conocer persona soler ser latina asiatica nunca ver perfil estar Alemania Francia,1
1557,Acabo leer titular prensa argelino ser Sánchez Sans chaise traducido francés ser Silla haber hacer gracia actualidad,0
1558,personaje dd historia seguir hablar mexicano no ser original jugar inglés ser igual voz dd narrador GPS estar inglés personaje soltar palabra mexicano español España ser mejor aún hablar español latino castellano,0
1559,hoy tener estar shoko ver Mora,0
1560,detalle logo estar árabe,0
1561,ComisiónEuropea presentar hoy propuesta refugiado ucraniano acogido UE poder seguir conducir vehículo carnés nacional necesidad establecer convalidación realizar nuevo examen ajustado norma europeo,0
1562,Gobierno central buscar reforzar mercado laboral inmigrante papel,0
1563,turista irlandés ser violar último día vacación Valencia SALVA ESPAÑA matar MORO,0
1564,nacido Costa Marfil organizar huelga hotel paro mes precedente lograr aumento salarial mejora condición laboral,0
1565,amigo haber aconsejar ir psicologo ya no ser amigo decir parecer mal ir calle incendiar contenedor gritar vivir Franco muertealosrojo Lopez ser rojo meter paliza junto primo senegal dar asco xq ser negro,1
1566,Lorca trabajar grupo refugiado solicitante asilo hablar Área Lorca Radio Referente equipo Protección Internacional Formador Nico Pérez Tudela refugiado afgano Nasrullah,0
1567,Bibolleras encontrar gritar papel no haber orgullo tomar calle celebrar también protestar digna rabio política migratorio Estado español asesinar persona,0
1568,Plantar pinito orto seguridad quedar papel,0
1569,vear mujer musulmán pensar ser mujer doblemente discriminado,0
1570,genocida ser genocida ser judío católico musulmán,0
1571,ir palo decir liberal progresista más falso no acoger casa familiar menos subsahariano ir centro ciudad no soltar limosna tiro,0
1572,Implementación medida Progresista Gasoil litro Luz Kw Gas caro Argelino más caro gracias Antonio comidar más cara Okupación disparado Inmigración ilegal control Excarcelación Etarras Golpistas Pactos Bildu,0
1573,XIX Festival Flamenco Niño Moras julio,0
1574,Cierto polvo sahariano ser naranja hierro no blanquecino,0
1575,único representante especialmente gobierno indocumentado intentar destruir España,0
1576,Osea eslogan ser nacido no ver papel jamás oir niño nacido adeicai latino pasar hambre enfermedad no decir España mismamente Demagogia,0
1577,hacer policía marroquí no llegar español traicionar Sáhara,0
1578,ser canción cruz cafune marcar mucho concierto significar arabe plan expresión decir muero,0
1579,sicario año Madrid nuevo peligroso estrategia cabecilla banda latino Delirante,0
1580,futbolista senegalés haber convertir fichaje más año más caro Bayern Múnich ex Liverpool cumplir dicho edad abril,0
1581,ejemplo alto fecundidad africano acusado ser legado tabúes exóticos prohibición cultural arbitrario seguimiento irracional valor cultural sociedad africano seguir ser económico ecológicamente viable,0
1582,persona desplazado África seguir ser invisible DiaMundialDeLasPersonasRefugiadas,0
1583,haber sacar palestra sudaca,1
1584,Marruecos apresurar enterrar migrant intentar entrar Melilla crítica falta investigación tatarlak tratar borrar huella crimen,0
1585,Ulanska joven ucraniano refugiado Miróbriga volver país,0
1586,Protestas Túnez viraje autoritario presidente,0
1587,allí latino moro aburrir no parar robar,1
1588,Musulmán venir paga incluido,1
1589,ritmo tener hacer Twitter Senegal,1
1590,Cualquiera decir estar hablar país comunista árabe,0
1591,Tunez juez recientemente cesado presidente Kais Saied acusado corrupción encubrimiento sospechoso terrorismo haber iniciar huelga hambre protesta injerencia poder judicial exigir restitución,0
1592,ir ocurrir permitir burkini ser musulmana ver obligado discutir casa tener dilema ir paisana buen musulmán norma general deber ser mundo igual,0
1593,no hacer falta ponga arroba africano ser varón poder ir país fronterizo cultura similar no haber guerra no tener saltar vaya entrar ilegalmente armado arpón tirar piedra hez fuerza ley,1
1594,Flecha palel tener cortar palo escoba sostener mora Ojalá haber dar,0
1595,Banda indocumentado siempre haber ser igual,1
1596,encantar respuesta sarta imbécil indocumentado hoy haber sacar pasear peor desear ratito Ciempozuelos,1
1597,español latino día hoy aún gema llamar Garnet Granate fritísimo vez tema ambos estar bien significar Fin drama,0
1598,Lee indocumentado,0
1599,creer trivialización tener ver hoy diseño ser decorar ilustrar embellecer diseño deber ser mejorar cosa Maestros Diseño América Latina mano Felipe Taborda hoy Juan Carlos Berthelon Chile M,0
1600,ser intención Isa más puerta crónica ser enterar cristiano Alfonso IX León Galicia ciudad moro abril,0
1601,Claro tener debilidad literario soler tirar primero literatura ruso hispanoamericana después ya ir,0
1602,llevar semana detrás recuperar regalía plataforma digital indocumentado decidir denunciarno derecho autor así q haber tocar presentar documentación haber conseguir quitar tema tiempo reestablecer ls,0
1603,Túnez democrático decir,0
1604,ser marroquí argelino,0
1605,Solo faltar tener bigote decir hablar pajarito recordar presidente latino,0
1606,poder devolver argelino,1
1607,Reachel Keke camarera hotel nacido Costa Marfil haber hacer historia Francia ser elegir diputada Asamblea Nacional francés,0
1608,EXMINISTRO ARGELINO no tener problema España tener problema Sánchez,0
1609,musulmán haber asesinar herir homosexual Oslo decir repito ser luz no comar jamón MUSULMAN haber asesinar bar GAYS OSLO,1
1610,periodista Diario León Manuel Félix visita aldea perdido triángulo Senegal Guinea Conacri Mali,0
1611,Salihamidzic director deportivo Bayern confesar gestar fichaje senegalés club bávaro,0
1612,léemir hoy Jardines tejado árbol africano calle blanco adaptar ciudad calor extremo,0
1613,claro suspendar cuerpo también ejercito ya ir ser hora cambiar nacionalidad español marroquí Africana no saber coño esperar verdad,1
1614,ser refugiar tién haber nacer lugar correcto putar vergüenza,0
1615,ProtegerLaHumanidad tratar simplemente T Inmigrantes Refugiados persona,0
1616,estar concentrado estar preparado también estar listo defender Malí estar listo seguir paso mayor ser panafricanismo también asumí panafricanismo,0
1617,relatar migrante policía marroquí estar mucho violento débil hambriento vía,0
1618,presentar temporada sotar concepte mutar Lia Rodrigues Mette Ingvarsten Cuqui Jerez Olga Soto Lucinda Childs Volmir Cordeiro Jonas amp Lander Marsella Festival IF Africa Moment Cecilia Colacrai Israel Galván SLMFV,0
